gs,gene,symbol,entrez_gene,description
PEP,ENSMUSG00000098288,Mir6900,102465542,microRNA 6900 [Source:MGI Symbol;Acc:MGI:5531090]
PEP,ENSMUSG00000098289,Mir6715,102465990,microRNA 6715 [Source:MGI Symbol;Acc:MGI:5530856]
PEP,ENSMUSG00000098291,Mir6973a,102465588,microRNA 6973a [Source:MGI Symbol;Acc:MGI:5531349]
PEP,ENSMUSG00000098295,Gm19872,100503751,"predicted gene, 19872 [Source:MGI Symbol;Acc:MGI:5012057]"
PEP,ENSMUSG00000098300,Mir6540,102466172,microRNA 6540 [Source:MGI Symbol;Acc:MGI:5531162]
PEP,ENSMUSG00000098304,1700027I24Rik,75567,RIKEN cDNA 1700027I24 gene [Source:MGI Symbol;Acc:MGI:1922817]
PEP,ENSMUSG00000098310,Mir8118,102465904,microRNA 8118 [Source:MGI Symbol;Acc:MGI:5531336]
PEP,ENSMUSG00000098315,Mir21b,102466637,microRNA 21b [Source:MGI Symbol;Acc:MGI:5531333]
PEP,ENSMUSG00000098316,Mir7683,102465784,microRNA 7683 [Source:MGI Symbol;Acc:MGI:5531332]
PEP,ENSMUSG00000098317,Mir6926,102465558,microRNA 6926 [Source:MGI Symbol;Acc:MGI:5531331]
PEP,ENSMUSG00000098319,Mir7038,102466792,microRNA 7038 [Source:MGI Symbol;Acc:MGI:5531337]
PEP,ENSMUSG00000098325,Mir7048,102466794,microRNA 7048 [Source:MGI Symbol;Acc:MGI:5530656]
PEP,ENSMUSG00000098329,Mir6966,102466776,microRNA 6966 [Source:MGI Symbol;Acc:MGI:5530654]
PEP,ENSMUSG00000098331,Mir7069,102466220,microRNA 7069 [Source:MGI Symbol;Acc:MGI:5531159]
PEP,ENSMUSG00000098334,Mir7043,102466793,microRNA 7043 [Source:MGI Symbol;Acc:MGI:5531158]
PEP,ENSMUSG00000098336,Mir6388,102465205,microRNA 6388 [Source:MGI Symbol;Acc:MGI:5531307]
PEP,ENSMUSG00000098338,Mir6941,102465567,microRNA 6941 [Source:MGI Symbol;Acc:MGI:5531305]
PEP,ENSMUSG00000098339,Mir6977,102465590,microRNA 6977 [Source:MGI Symbol;Acc:MGI:5531304]
PEP,ENSMUSG00000098344,Mir3473f,102466254,microRNA 3473f [Source:MGI Symbol;Acc:MGI:5531228]
PEP,ENSMUSG00000098346,Mir6986,102466780,microRNA 6986 [Source:MGI Symbol;Acc:MGI:5531091]
PEP,ENSMUSG00000098353,Mir7057,102465640,microRNA 7057 [Source:MGI Symbol;Acc:MGI:5530932]
PEP,ENSMUSG00000098361,Mir7086,102466803,microRNA 7086 [Source:MGI Symbol;Acc:MGI:5531025]
PEP,ENSMUSG00000098363,Mir6993,102465600,microRNA 6993 [Source:MGI Symbol;Acc:MGI:5531024]
PEP,ENSMUSG00000098366,Mir145b,102465187,microRNA 145b [Source:MGI Symbol;Acc:MGI:5531026]
PEP,ENSMUSG00000098376,Mir6907,102465547,microRNA 6907 [Source:MGI Symbol;Acc:MGI:5530733]
PEP,ENSMUSG00000098380,Mir6939,102465566,microRNA 6939 [Source:MGI Symbol;Acc:MGI:5530880]
PEP,ENSMUSG00000098381,Mir7225,102466229,microRNA 7225 [Source:MGI Symbol;Acc:MGI:5530881]
PEP,ENSMUSG00000098387,Pet117,100048644,PET117 homolog [Source:MGI Symbol;Acc:MGI:5295678]
PEP,ENSMUSG00000098388,Mir8109,102465898,microRNA 8109 [Source:MGI Symbol;Acc:MGI:5530877]
PEP,ENSMUSG00000098389,Mir6983,102466212,microRNA 6983 [Source:MGI Symbol;Acc:MGI:5530878]
PEP,ENSMUSG00000098397,Mir7669,102465771,microRNA 7669 [Source:MGI Symbol;Acc:MGI:5531378]
PEP,ENSMUSG00000098400,Mir7680,102465781,microRNA 7680 [Source:MGI Symbol;Acc:MGI:5530799]
PEP,ENSMUSG00000098401,Mir6377,102465197,microRNA 6377 [Source:MGI Symbol;Acc:MGI:5530798]
PEP,ENSMUSG00000098405,Gm27414,115486126,"predicted gene, 27414 [Source:MGI Symbol;Acc:MGI:5530796]"
PEP,ENSMUSG00000098406,Mir7222,102465704,microRNA 7222 [Source:MGI Symbol;Acc:MGI:5530795]
PEP,ENSMUSG00000098413,Mir6990,102466213,microRNA 6990 [Source:MGI Symbol;Acc:MGI:5531108]
PEP,ENSMUSG00000098414,Mir6909,102465548,microRNA 6909 [Source:MGI Symbol;Acc:MGI:5531109]
PEP,ENSMUSG00000098415,Mir6928,102466767,microRNA 6928 [Source:MGI Symbol;Acc:MGI:5531110]
PEP,ENSMUSG00000098416,Mir7117,102466808,microRNA 7117 [Source:MGI Symbol;Acc:MGI:5531111]
PEP,ENSMUSG00000098417,Mir6379,102465199,microRNA 6379 [Source:MGI Symbol;Acc:MGI:5531112]
PEP,ENSMUSG00000098422,Mir7016,102465615,microRNA 7016 [Source:MGI Symbol;Acc:MGI:5531376]
PEP,ENSMUSG00000098433,Mir6391,102465208,microRNA 6391 [Source:MGI Symbol;Acc:MGI:5531296]
PEP,ENSMUSG00000098437,Mir195b,102465169,microRNA 195b [Source:MGI Symbol;Acc:MGI:5530873]
PEP,ENSMUSG00000098441,Mir6537,102465968,microRNA 6537 [Source:MGI Symbol;Acc:MGI:5531190]
PEP,ENSMUSG00000098442,Mir6959,102465981,microRNA 6959 [Source:MGI Symbol;Acc:MGI:5531189]
PEP,ENSMUSG00000098445,Mir6972,102465587,microRNA 6972 [Source:MGI Symbol;Acc:MGI:5531192]
PEP,ENSMUSG00000098446,Mir7242,102465716,microRNA 7242 [Source:MGI Symbol;Acc:MGI:5531191]
PEP,ENSMUSG00000098451,Mir6952,102466772,microRNA 6952 [Source:MGI Symbol;Acc:MGI:5531330]
PEP,ENSMUSG00000098453,Mir6997,102465603,microRNA 6997 [Source:MGI Symbol;Acc:MGI:5530692]
PEP,ENSMUSG00000098457,Mir8097,102465888,microRNA 8097 [Source:MGI Symbol;Acc:MGI:5530879]
PEP,ENSMUSG00000098464,Mir7002,102465982,microRNA 7002 [Source:MGI Symbol;Acc:MGI:5530811]
PEP,ENSMUSG00000098465,Mir1668,102465897,microRNA 1668 [Source:MGI Symbol;Acc:MGI:5530972]
PEP,ENSMUSG00000098473,Mir7083,102465657,microRNA 7083 [Source:MGI Symbol;Acc:MGI:5531270]
PEP,ENSMUSG00000098474,Mir6919,102466765,microRNA 6919 [Source:MGI Symbol;Acc:MGI:5531271]
PEP,ENSMUSG00000098475,Mir6982,102465593,microRNA 6982 [Source:MGI Symbol;Acc:MGI:5531272]
PEP,ENSMUSG00000098480,Mir6387,102465204,microRNA 6387 [Source:MGI Symbol;Acc:MGI:5530663]
PEP,ENSMUSG00000098482,Mir6363,102466634,microRNA 6363 [Source:MGI Symbol;Acc:MGI:5531408]
PEP,ENSMUSG00000098483,Mir7078,102465653,microRNA 7078 [Source:MGI Symbol;Acc:MGI:5530768]
PEP,ENSMUSG00000098487,Mir6899,102466760,microRNA 6899 [Source:MGI Symbol;Acc:MGI:5530766]
PEP,ENSMUSG00000098489,Mir7678,102465780,microRNA 7678 [Source:MGI Symbol;Acc:MGI:5530770]
PEP,ENSMUSG00000098490,Mir7089,102465660,microRNA 7089 [Source:MGI Symbol;Acc:MGI:5530800]
PEP,ENSMUSG00000098493,Mir6383,102465201,microRNA 6383 [Source:MGI Symbol;Acc:MGI:5531071]
PEP,ENSMUSG00000098497,Mir6932,102465562,microRNA 6932 [Source:MGI Symbol;Acc:MGI:5531073]
PEP,ENSMUSG00000098499,Mir6975,102465589,microRNA 6975 [Source:MGI Symbol;Acc:MGI:5531075]
PEP,ENSMUSG00000098504,Mir6351,102465179,microRNA 6351 [Source:MGI Symbol;Acc:MGI:5531318]
PEP,ENSMUSG00000098511,Mir7072,102466800,microRNA 7072 [Source:MGI Symbol;Acc:MGI:5531047]
PEP,ENSMUSG00000098513,Mir6399,102466907,microRNA 6399 [Source:MGI Symbol;Acc:MGI:5531049]
PEP,ENSMUSG00000098516,Mir7651,102465759,microRNA 7651 [Source:MGI Symbol;Acc:MGI:5531046]
PEP,ENSMUSG00000098521,Mir7243,102466241,microRNA 7243 [Source:MGI Symbol;Acc:MGI:5530745]
PEP,ENSMUSG00000098522,Mir6412,102465223,microRNA 6412 [Source:MGI Symbol;Acc:MGI:5530746]
PEP,ENSMUSG00000098527,Mir6961,102465580,microRNA 6961 [Source:MGI Symbol;Acc:MGI:5530749]
PEP,ENSMUSG00000098528,Zfp572,100416830,zinc finger protein 572 [Source:MGI Symbol;Acc:MGI:1922170]
PEP,ENSMUSG00000098531,Mir7041,102466992,microRNA 7041 [Source:MGI Symbol;Acc:MGI:5531254]
PEP,ENSMUSG00000098532,Mir7065,102465645,microRNA 7065 [Source:MGI Symbol;Acc:MGI:5531253]
PEP,ENSMUSG00000098533,Mir6373,102466636,microRNA 6373 [Source:MGI Symbol;Acc:MGI:5531252]
PEP,ENSMUSG00000098539,Mir133c,102465170,microRNA 133c [Source:MGI Symbol;Acc:MGI:5531247]
PEP,ENSMUSG00000098547,Mir6921,102465555,microRNA 6921 [Source:MGI Symbol;Acc:MGI:5530734]
PEP,ENSMUSG00000098550,Mir7079,102465654,microRNA 7079 [Source:MGI Symbol;Acc:MGI:5530660]
PEP,ENSMUSG00000098555,Mir6341,102465961,microRNA 6341 [Source:MGI Symbol;Acc:MGI:5530644]
PEP,ENSMUSG00000098568,Mir6987,102465596,microRNA 6987 [Source:MGI Symbol;Acc:MGI:5531273]
PEP,ENSMUSG00000098569,Mir7020,102465617,microRNA 7020 [Source:MGI Symbol;Acc:MGI:5531141]
PEP,ENSMUSG00000098574,Mir7037,102465628,microRNA 7037 [Source:MGI Symbol;Acc:MGI:5530829]
PEP,ENSMUSG00000098579,Mir6937,102465980,microRNA 6937 [Source:MGI Symbol;Acc:MGI:5530830]
PEP,ENSMUSG00000098580,Mir7023,102465983,microRNA 7023 [Source:MGI Symbol;Acc:MGI:5531294]
PEP,ENSMUSG00000098582,Mir7080,102465655,microRNA 7080 [Source:MGI Symbol;Acc:MGI:5531293]
PEP,ENSMUSG00000098583,Mir7044,102465632,microRNA 7044 [Source:MGI Symbol;Acc:MGI:5530736]
PEP,ENSMUSG00000098590,Gm1113,115487164,predicted gene 1113 [Source:MGI Symbol;Acc:MGI:2685959]
PEP,ENSMUSG00000098592,Mir6917,102465553,microRNA 6917 [Source:MGI Symbol;Acc:MGI:5531015]
PEP,ENSMUSG00000098597,Mir6418,102465227,microRNA 6418 [Source:MGI Symbol;Acc:MGI:5531011]
PEP,ENSMUSG00000098600,Mir6929,102465560,microRNA 6929 [Source:MGI Symbol;Acc:MGI:5530680]
PEP,ENSMUSG00000098606,Mir6903,102466206,microRNA 6903 [Source:MGI Symbol;Acc:MGI:5531179]
PEP,ENSMUSG00000098607,Mir6360,102465185,microRNA 6360 [Source:MGI Symbol;Acc:MGI:5530678]
PEP,ENSMUSG00000098608,Mir6981,102466779,microRNA 6981 [Source:MGI Symbol;Acc:MGI:5530991]
PEP,ENSMUSG00000098611,Mir6343,102465175,microRNA 6343 [Source:MGI Symbol;Acc:MGI:5530686]
PEP,ENSMUSG00000098612,Mir6241,102465149,microRNA 6241 [Source:MGI Symbol;Acc:MGI:5530684]
PEP,ENSMUSG00000098613,Mir6931,102466988,microRNA 6931 [Source:MGI Symbol;Acc:MGI:5530685]
PEP,ENSMUSG00000098619,Mir6401,102465215,microRNA 6401 [Source:MGI Symbol;Acc:MGI:5530824]
PEP,ENSMUSG00000098624,Mir7036,102465627,microRNA 7036 [Source:MGI Symbol;Acc:MGI:5531355]
PEP,ENSMUSG00000098631,Mir6957,102466773,microRNA 6957 [Source:MGI Symbol;Acc:MGI:5531277]
PEP,ENSMUSG00000098632,Mir7665,102466842,microRNA 7665 [Source:MGI Symbol;Acc:MGI:5530860]
PEP,ENSMUSG00000098634,Mir8096,102466882,microRNA 8096 [Source:MGI Symbol;Acc:MGI:5530861]
PEP,ENSMUSG00000098646,Mir7084,102466221,microRNA 7084 [Source:MGI Symbol;Acc:MGI:5531360]
PEP,ENSMUSG00000098649,Gm27199,102634302,predicted gene 27199 [Source:MGI Symbol;Acc:MGI:5521042]
PEP,ENSMUSG00000098651,Mir6999,102465604,microRNA 6999 [Source:MGI Symbol;Acc:MGI:5531055]
PEP,ENSMUSG00000098655,Mir7011,102465611,microRNA 7011 [Source:MGI Symbol;Acc:MGI:5531059]
PEP,ENSMUSG00000098656,Mir7028,102465622,microRNA 7028 [Source:MGI Symbol;Acc:MGI:5531056]
PEP,ENSMUSG00000098658,Mir6338,102465172,microRNA 6338 [Source:MGI Symbol;Acc:MGI:5531060]
PEP,ENSMUSG00000098659,1110015O18Rik,100503859,RIKEN cDNA 1110015O18 gene [Source:MGI Symbol;Acc:MGI:1915766]
PEP,ENSMUSG00000098663,Mir6958,102465578,microRNA 6958 [Source:MGI Symbol;Acc:MGI:5530963]
PEP,ENSMUSG00000098666,Mir6950,102465573,microRNA 6950 [Source:MGI Symbol;Acc:MGI:5530968]
PEP,ENSMUSG00000098671,Mir7075,102465652,microRNA 7075 [Source:MGI Symbol;Acc:MGI:5531203]
PEP,ENSMUSG00000098672,Mir6911,102466207,microRNA 6911 [Source:MGI Symbol;Acc:MGI:5531204]
PEP,ENSMUSG00000098675,Mir6364,102465188,microRNA 6364 [Source:MGI Symbol;Acc:MGI:5530709]
PEP,ENSMUSG00000098676,Mir6359,102466633,microRNA 6359 [Source:MGI Symbol;Acc:MGI:5530710]
PEP,ENSMUSG00000098680,Mir6898,102465541,microRNA 6898 [Source:MGI Symbol;Acc:MGI:5531198]
PEP,ENSMUSG00000098686,Mir6973b,102465606,microRNA 6973b [Source:MGI Symbol;Acc:MGI:5531197]
PEP,ENSMUSG00000098698,Mir6960,102465579,microRNA 6960 [Source:MGI Symbol;Acc:MGI:5531002]
PEP,ENSMUSG00000098704,Mir6934,102465563,microRNA 6934 [Source:MGI Symbol;Acc:MGI:5530905]
PEP,ENSMUSG00000098706,Mir6979,102465592,microRNA 6979 [Source:MGI Symbol;Acc:MGI:5530906]
PEP,ENSMUSG00000098710,Mir7067,102465984,microRNA 7067 [Source:MGI Symbol;Acc:MGI:5531413]
PEP,ENSMUSG00000098712,Mir7010,102466991,microRNA 7010 [Source:MGI Symbol;Acc:MGI:5531411]
PEP,ENSMUSG00000098714,Mir7663,102465768,microRNA 7663 [Source:MGI Symbol;Acc:MGI:5531416]
PEP,ENSMUSG00000098720,Gm27239,102641244,predicted gene 27239 [Source:MGI Symbol;Acc:MGI:5521082]
PEP,ENSMUSG00000098726,Mir6417,102466648,microRNA 6417 [Source:MGI Symbol;Acc:MGI:5530716]
PEP,ENSMUSG00000098730,Mir6407,102465220,microRNA 6407 [Source:MGI Symbol;Acc:MGI:5531214]
PEP,ENSMUSG00000098735,Mir7005,102466785,microRNA 7005 [Source:MGI Symbol;Acc:MGI:5531217]
PEP,ENSMUSG00000098737,Mir7014,102466787,microRNA 7014 [Source:MGI Symbol;Acc:MGI:5531219]
PEP,ENSMUSG00000098747,Gm27216,105243469,predicted gene 27216 [Source:MGI Symbol;Acc:MGI:5521059]
PEP,ENSMUSG00000098751,Mir7672,102465773,microRNA 7672 [Source:MGI Symbol;Acc:MGI:5530696]
PEP,ENSMUSG00000098752,Mir6897,102465540,microRNA 6897 [Source:MGI Symbol;Acc:MGI:5531034]
PEP,ENSMUSG00000098759,Mir7063,102466798,microRNA 7063 [Source:MGI Symbol;Acc:MGI:5531036]
PEP,ENSMUSG00000098762,Mir7045,102466272,microRNA 7045 [Source:MGI Symbol;Acc:MGI:5531140]
PEP,ENSMUSG00000098764,Mir7667,102465769,microRNA 7667 [Source:MGI Symbol;Acc:MGI:5531138]
PEP,ENSMUSG00000098765,Mir7685,102466240,microRNA 7685 [Source:MGI Symbol;Acc:MGI:5531139]
PEP,ENSMUSG00000098766,Mir6386,102465203,microRNA 6386 [Source:MGI Symbol;Acc:MGI:5531224]
PEP,ENSMUSG00000098769,Mir8103,102465893,microRNA 8103 [Source:MGI Symbol;Acc:MGI:5531223]
PEP,ENSMUSG00000098774,Mir6930,102465561,microRNA 6930 [Source:MGI Symbol;Acc:MGI:5530818]
PEP,ENSMUSG00000098780,Mir6390,102465207,microRNA 6390 [Source:MGI Symbol;Acc:MGI:5530944]
PEP,ENSMUSG00000098783,Mir7050,102465635,microRNA 7050 [Source:MGI Symbol;Acc:MGI:5530960]
PEP,ENSMUSG00000098786,Mir6995,102466782,microRNA 6995 [Source:MGI Symbol;Acc:MGI:5530958]
PEP,ENSMUSG00000098787,Mir7088,102466914,microRNA 7088 [Source:MGI Symbol;Acc:MGI:5530959]
PEP,ENSMUSG00000098790,Mir6942,102465568,microRNA 6942 [Source:MGI Symbol;Acc:MGI:5530669]
PEP,ENSMUSG00000098797,Mir6344,102466629,microRNA 6344 [Source:MGI Symbol;Acc:MGI:5531222]
PEP,ENSMUSG00000098802,Mir7046,102465633,microRNA 7046 [Source:MGI Symbol;Acc:MGI:5530851]
PEP,ENSMUSG00000098811,Mir6913,102466763,microRNA 6913 [Source:MGI Symbol;Acc:MGI:5531170]
PEP,ENSMUSG00000098812,Mir7578,102466836,microRNA 7578 [Source:MGI Symbol;Acc:MGI:5490891]
PEP,ENSMUSG00000098817,Mir6409,102466646,microRNA 6409 [Source:MGI Symbol;Acc:MGI:5531169]
PEP,ENSMUSG00000098822,Mir7039,102465629,microRNA 7039 [Source:MGI Symbol;Acc:MGI:5531206]
PEP,ENSMUSG00000098824,Mir7006,102465608,microRNA 7006 [Source:MGI Symbol;Acc:MGI:5530780]
PEP,ENSMUSG00000098829,Mir6354,102466632,microRNA 6354 [Source:MGI Symbol;Acc:MGI:5530664]
PEP,ENSMUSG00000098830,Mir7024,102466789,microRNA 7024 [Source:MGI Symbol;Acc:MGI:5530941]
PEP,ENSMUSG00000098831,Mir7119,102465673,microRNA 7119 [Source:MGI Symbol;Acc:MGI:5530942]
PEP,ENSMUSG00000098833,Mir6349,102466631,microRNA 6349 [Source:MGI Symbol;Acc:MGI:5530940]
PEP,ENSMUSG00000098839,Mir7054,102466218,microRNA 7054 [Source:MGI Symbol;Acc:MGI:5530939]
PEP,ENSMUSG00000098844,Mir6992,102465599,microRNA 6992 [Source:MGI Symbol;Acc:MGI:5531288]
PEP,ENSMUSG00000098851,Mir6353,102465181,microRNA 6353 [Source:MGI Symbol;Acc:MGI:5530773]
PEP,ENSMUSG00000098853,Gm27393,115487875,"predicted gene, 27393 [Source:MGI Symbol;Acc:MGI:5530775]"
PEP,ENSMUSG00000098855,Mir6923,102466766,microRNA 6923 [Source:MGI Symbol;Acc:MGI:5530694]
PEP,ENSMUSG00000098856,Mir8113,102465901,microRNA 8113 [Source:MGI Symbol;Acc:MGI:5530776]
PEP,ENSMUSG00000098862,Mir6378,102466155,microRNA 6378 [Source:MGI Symbol;Acc:MGI:5531088]
PEP,ENSMUSG00000098863,Mir8101,102465892,microRNA 8101 [Source:MGI Symbol;Acc:MGI:5531087]
PEP,ENSMUSG00000098866,Mir6539,102465310,microRNA 6539 [Source:MGI Symbol;Acc:MGI:5530846]
PEP,ENSMUSG00000098875,Gm27211,102636126,predicted gene 27211 [Source:MGI Symbol;Acc:MGI:5521054]
PEP,ENSMUSG00000098876,Mir6350,102466969,microRNA 6350 [Source:MGI Symbol;Acc:MGI:5531340]
PEP,ENSMUSG00000098879,Mir7675,102465775,microRNA 7675 [Source:MGI Symbol;Acc:MGI:5531347]
PEP,ENSMUSG00000098881,Mir6927,102465559,microRNA 6927 [Source:MGI Symbol;Acc:MGI:5531044]
PEP,ENSMUSG00000098884,Mir7689,102465792,microRNA 7689 [Source:MGI Symbol;Acc:MGI:5530816]
PEP,ENSMUSG00000098885,Mir7659,102465765,microRNA 7659 [Source:MGI Symbol;Acc:MGI:5530815]
PEP,ENSMUSG00000098887,Mir6413,102466647,microRNA 6413 [Source:MGI Symbol;Acc:MGI:5530814]
PEP,ENSMUSG00000098890,Mir7008,102465610,microRNA 7008 [Source:MGI Symbol;Acc:MGI:5531134]
PEP,ENSMUSG00000098896,Mir3473g,102466258,microRNA 3473g [Source:MGI Symbol;Acc:MGI:5531133]
PEP,ENSMUSG00000098904,Mir6998,102466214,microRNA 6998 [Source:MGI Symbol;Acc:MGI:5531406]
PEP,ENSMUSG00000098906,Mir7652,102465760,microRNA 7652 [Source:MGI Symbol;Acc:MGI:5531314]
PEP,ENSMUSG00000098917,Mir7654,102465762,microRNA 7654 [Source:MGI Symbol;Acc:MGI:5531130]
PEP,ENSMUSG00000098918,Mir6481,102465230,microRNA 6481 [Source:MGI Symbol;Acc:MGI:5531126]
PEP,ENSMUSG00000098919,Mir8102,102466256,microRNA 8102 [Source:MGI Symbol;Acc:MGI:5531177]
PEP,ENSMUSG00000098922,Mir8106,102465896,microRNA 8106 [Source:MGI Symbol;Acc:MGI:5530976]
PEP,ENSMUSG00000098926,Mir6904,102466761,microRNA 6904 [Source:MGI Symbol;Acc:MGI:5530808]
PEP,ENSMUSG00000098928,Mir6988,102465597,microRNA 6988 [Source:MGI Symbol;Acc:MGI:5530975]
PEP,ENSMUSG00000098929,Mir6400,102466644,microRNA 6400 [Source:MGI Symbol;Acc:MGI:5530807]
PEP,ENSMUSG00000098932,Mir6410,102465221,microRNA 6410 [Source:MGI Symbol;Acc:MGI:5531298]
PEP,ENSMUSG00000098937,Mir7241,102466824,microRNA 7241 [Source:MGI Symbol;Acc:MGI:5531300]
PEP,ENSMUSG00000098938,Mir6393,102465209,microRNA 6393 [Source:MGI Symbol;Acc:MGI:5530806]
PEP,ENSMUSG00000098942,Mir8100,102465996,microRNA 8100 [Source:MGI Symbol;Acc:MGI:5531020]
PEP,ENSMUSG00000098954,Mir7658,102466236,microRNA 7658 [Source:MGI Symbol;Acc:MGI:5530727]
PEP,ENSMUSG00000098955,Mir6935,102465564,microRNA 6935 [Source:MGI Symbol;Acc:MGI:5530726]
PEP,ENSMUSG00000098958,Mir6933,102466768,microRNA 6933 [Source:MGI Symbol;Acc:MGI:5531238]
PEP,ENSMUSG00000098961,Mir6949,102465572,microRNA 6949 [Source:MGI Symbol;Acc:MGI:5531079]
PEP,ENSMUSG00000098970,Gm27549,115490463,"predicted gene, 27549 [Source:MGI Symbol;Acc:MGI:5530931]"
PEP,ENSMUSG00000098972,Mir8093,102465885,microRNA 8093 [Source:MGI Symbol;Acc:MGI:5530930]
PEP,ENSMUSG00000098976,Mir6769b,102466799,microRNA 6769b [Source:MGI Symbol;Acc:MGI:5530928]
PEP,ENSMUSG00000098980,Mir6397,102465213,microRNA 6397 [Source:MGI Symbol;Acc:MGI:5531386]
PEP,ENSMUSG00000098981,Mir7236,102465713,microRNA 7236 [Source:MGI Symbol;Acc:MGI:5531387]
PEP,ENSMUSG00000098984,Mir6420,102465228,microRNA 6420 [Source:MGI Symbol;Acc:MGI:5531389]
PEP,ENSMUSG00000098997,Mir6901,102465543,microRNA 6901 [Source:MGI Symbol;Acc:MGI:5531114]
PEP,ENSMUSG00000099003,Mir7035,102465626,microRNA 7035 [Source:MGI Symbol;Acc:MGI:5531043]
PEP,ENSMUSG00000099005,Mir6398,102465214,microRNA 6398 [Source:MGI Symbol;Acc:MGI:5531039]
PEP,ENSMUSG00000099006,Mir6974,102466990,microRNA 6974 [Source:MGI Symbol;Acc:MGI:5531040]
PEP,ENSMUSG00000099011,Mir6380,102466638,microRNA 6380 [Source:MGI Symbol;Acc:MGI:5530738]
PEP,ENSMUSG00000099015,Mir6372,102466154,microRNA 6372 [Source:MGI Symbol;Acc:MGI:5530740]
PEP,ENSMUSG00000099017,Mir7058,102466797,microRNA 7058 [Source:MGI Symbol;Acc:MGI:5531148]
PEP,ENSMUSG00000099030,Mir6394,102465210,microRNA 6394 [Source:MGI Symbol;Acc:MGI:5531311]
PEP,ENSMUSG00000099035,Mir7040,102465630,microRNA 7040 [Source:MGI Symbol;Acc:MGI:5530871]
PEP,ENSMUSG00000099036,Mir378c,102465206,microRNA 378c [Source:MGI Symbol;Acc:MGI:5531312]
PEP,ENSMUSG00000099042,Mir7066,102465646,microRNA 7066 [Source:MGI Symbol;Acc:MGI:5530672]
PEP,ENSMUSG00000099043,Mir7022,102465619,microRNA 7022 [Source:MGI Symbol;Acc:MGI:5530673]
PEP,ENSMUSG00000099047,Mir7029,102466790,microRNA 7029 [Source:MGI Symbol;Acc:MGI:5530675]
PEP,ENSMUSG00000099050,Mir7655,102466840,microRNA 7655 [Source:MGI Symbol;Acc:MGI:5531176]
PEP,ENSMUSG00000099062,Mir7077,102466801,microRNA 7077 [Source:MGI Symbol;Acc:MGI:5531156]
PEP,ENSMUSG00000099066,Mir6978,102465591,microRNA 6978 [Source:MGI Symbol;Acc:MGI:5531240]
PEP,ENSMUSG00000099069,Mir8090,102465883,microRNA 8090 [Source:MGI Symbol;Acc:MGI:5531244]
PEP,ENSMUSG00000099070,Mir8119,102465997,microRNA 8119 [Source:MGI Symbol;Acc:MGI:5530949]
PEP,ENSMUSG00000099072,Mir7673,102466238,microRNA 7673 [Source:MGI Symbol;Acc:MGI:5530951]
PEP,ENSMUSG00000099075,Mir7674,102466844,microRNA 7674 [Source:MGI Symbol;Acc:MGI:5530945]
PEP,ENSMUSG00000099076,Mir7070,102465648,microRNA 7070 [Source:MGI Symbol;Acc:MGI:5530947]
PEP,ENSMUSG00000099079,Mir7068,102465647,microRNA 7068 [Source:MGI Symbol;Acc:MGI:5530952]
PEP,ENSMUSG00000099080,Mir7071,102465649,microRNA 7071 [Source:MGI Symbol;Acc:MGI:5531005]
PEP,ENSMUSG00000099082,Mir7036b,102466999,microRNA 7036b [Source:MGI Symbol;Acc:MGI:5531007]
PEP,ENSMUSG00000099091,Mir7003,102465607,microRNA 7003 [Source:MGI Symbol;Acc:MGI:5530722]
PEP,ENSMUSG00000099092,Mir7062,102465643,microRNA 7062 [Source:MGI Symbol;Acc:MGI:5530721]
PEP,ENSMUSG00000099093,Mir7000,102466783,microRNA 7000 [Source:MGI Symbol;Acc:MGI:5530720]
PEP,ENSMUSG00000099096,Mir6945,102465570,microRNA 6945 [Source:MGI Symbol;Acc:MGI:5531161]
PEP,ENSMUSG00000099101,Mir7653,102465761,microRNA 7653 [Source:MGI Symbol;Acc:MGI:5531282]
PEP,ENSMUSG00000099105,Mir7007,102465609,microRNA 7007 [Source:MGI Symbol;Acc:MGI:5531279]
PEP,ENSMUSG00000099109,Mir7115,102465670,microRNA 7115 [Source:MGI Symbol;Acc:MGI:5531284]
PEP,ENSMUSG00000099123,Mir6965,102465582,microRNA 6965 [Source:MGI Symbol;Acc:MGI:5530706]
PEP,ENSMUSG00000099124,Mir8117,102465903,microRNA 8117 [Source:MGI Symbol;Acc:MGI:5530705]
PEP,ENSMUSG00000099129,Mir7076,102466993,microRNA 7076 [Source:MGI Symbol;Acc:MGI:5530700]
PEP,ENSMUSG00000099131,Mir7074,102465651,microRNA 7074 [Source:MGI Symbol;Acc:MGI:5530985]
PEP,ENSMUSG00000099134,Mir7018,102465616,microRNA 7018 [Source:MGI Symbol;Acc:MGI:5530988]
PEP,ENSMUSG00000099140,Mir7237,102466915,microRNA 7237 [Source:MGI Symbol;Acc:MGI:5530864]
PEP,ENSMUSG00000099141,Mir6352,102465180,microRNA 6352 [Source:MGI Symbol;Acc:MGI:5530863]
PEP,ENSMUSG00000099142,Mir8108,102467006,microRNA 8108 [Source:MGI Symbol;Acc:MGI:5530866]
PEP,ENSMUSG00000099146,0610031O16Rik,68369,RIKEN cDNA 0610031O16 gene [Source:MGI Symbol;Acc:MGI:1915619]
PEP,ENSMUSG00000099147,Mir7081,102466802,microRNA 7081 [Source:MGI Symbol;Acc:MGI:5531286]
